"rating_id","country_id","coder_id","question_id","code","confidence","historical_date","text_answer","timestamp","data_type","date_added","party_id","name","version","time_archived"
39294532,15,4220,418,NA,0,"","En las preguntas sobre las zonas donde las elecciones son más (o menos) libres y justas, listé los departamentos con alto riesgo electoral de acuerdo a la MOE. Y luego, en las preguntas sobre la población, listé la población del departamento de acuerdo al censo de 2018. 

Esa información, aunque factualmente correcta puede ser desproporcionada. Los departamentos no sufren de riesgo electoral de forma uniforme. Algunos municipios tienen alto riesgo, otros bajos riesgo. En particular, las zonas urbanas (las capitales de los municipios) son menos propensas a tener elecciones que son menos libres o justas. Son también las zonas con más población.

En otras palabras, si bien pareciera que un gran porcentaje de la población vive en zonas donde hay elecciones que no son libres y justas, esa conclusión puede ser inexacta. Es muy posible que la mayoría de las personas de un departamento vivan en la capital donde, no obstante las irregularidades en el resto del departamento, las elecciones podrían ser más libres y justas. ","2020-01-24 23:59:41","","2020-01-24 23:59:41",NA,"v2elcomsn",10,""
13501548,15,267,418,NA,77,"2012-12-31","Innquestion 1.81 I wanted to include 2, but the system did not allow me.","2016-10-15 18:34:46","","",NA,"v2elcomsn",9,""
33054592,15,447,418,NA,0,"","Hubo preguntas que no pude responder porque no tenía la posibilidad de escribir en los recuadros definidos, o porque dudé mucho con las respuestas. ","2019-01-28 18:34:49","","2019-01-28 18:34:49",NA,"v2elcomsn",9,""
27610866,15,489,418,NA,0,"","Subnational elections have been severely affected by the violence of armed groups for several decades. The municipal authorities have suffered pressures, threats and have been victims of homicides and kidnappings. However, since 2016, criminal and political violence has decreased, and there are better conditions for the realization of free and fair elections in a much more extended portion of the territory of Colombia.
","2018-01-11 21:55:53","","2018-01-11 21:55:53",NA,"v2elcomsn",9,""
27987682,15,502,418,NA,0,"","","2019-02-06 16:51:50","","2018-01-18 21:26:15",NA,"v2elcomsn",9,""
25264831,15,854,418,NA,0,"","El fenomeno de la narco guerrilla y el paramilitarismo afecto en un nivel dificil de establecer el proceso de eleccion de autoridades en muchos pueblos del interior de la republica, son importantes los juicios que se han seguido a senadores y diputados, asi como los señalamientos de alcaldes vinculados a estos movimientos, el financiamiento politico, asi como el impacto de la violencia en dirigir el voto o en prevenir una masiva participacion electoral afectaron los resultados electorales de una manera significativa a mi juicio","2017-01-22 17:36:30","","",NA,"v2elcomsn",9,""
20188174,15,4004,418,NA,NA,"","None.","2016-01-18 19:41:21","","",NA,"v2elcomsn",9,""
24960988,15,4220,418,NA,0,"","In Colombia the regions in which elections are more/less free and fair are usually municipalities. It was impossible to me to list all of the municipalities. I decided to list departamentos instead. To list departamentos that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a high or a medium risk of electoral irregularities related with violence. To list departamento that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a low or none risk of electoral irregularities related with violence. I did not count irregularities that were not related with violence, because these are less likely to pose a very serious threat to the freedom and fairness of elections in Colombia. 

There are units that are neither departamentos nor municipalities:
Distrito Capital (Bogota), Distrito Turístico y Cultural de Cartagena de Indias, Distrito Turístico, Cultural e Histórico de Santa Marta, asi como Territorios Indigenas. ","2017-01-20 01:29:43","","",NA,"v2elcomsn",9,""
13501548,15,267,418,NA,77,"2012-12-31","Innquestion 1.81 I wanted to include 2, but the system did not allow me.","2016-10-15 18:34:46","","",NA,"v2elcomsn",8,""
28452464,15,447,418,NA,0,"","Hubo preguntas que no pude responder porque no tenía la posibilidad de escribir en los recuadros definidos. ","2018-01-25 12:55:56","","2018-01-25 12:55:56",NA,"v2elcomsn",8,""
27610866,15,489,418,NA,0,"","Subnational elections have been severely affected by the violence of armed groups for several decades. The municipal authorities have suffered pressures, threats and have been victims of homicides and kidnappings. However, since 2016, criminal and political violence has decreased, and there are better conditions for the realization of free and fair elections in a much more extended portion of the territory of Colombia.
","2018-01-11 21:55:53","","2018-01-11 21:55:53",NA,"v2elcomsn",8,""
27987682,15,502,418,NA,0,"",NA,"2018-01-18 21:26:15","","2018-01-18 21:26:15",NA,"v2elcomsn",8,""
25264831,15,854,418,NA,0,"","El fenomeno de la narco guerrilla y el paramilitarismo afecto en un nivel dificil de establecer el proceso de eleccion de autoridades en muchos pueblos del interior de la republica, son importantes los juicios que se han seguido a senadores y diputados, asi como los señalamientos de alcaldes vinculados a estos movimientos, el financiamiento politico, asi como el impacto de la violencia en dirigir el voto o en prevenir una masiva participacion electoral afectaron los resultados electorales de una manera significativa a mi juicio","2017-01-22 17:36:30","","",NA,"v2elcomsn",8,""
20188174,15,4004,418,NA,NA,"","None.","2016-01-18 19:41:21","","",NA,"v2elcomsn",8,""
24960988,15,4220,418,NA,0,"","In Colombia the regions in which elections are more/less free and fair are usually municipalities. It was impossible to me to list all of the municipalities. I decided to list departamentos instead. To list departamentos that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a high or a medium risk of electoral irregularities related with violence. To list departamento that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a low or none risk of electoral irregularities related with violence. I did not count irregularities that were not related with violence, because these are less likely to pose a very serious threat to the freedom and fairness of elections in Colombia. 

There are units that are neither departamentos nor municipalities:
Distrito Capital (Bogota), Distrito Turístico y Cultural de Cartagena de Indias, Distrito Turístico, Cultural e Histórico de Santa Marta, asi como Territorios Indigenas. ","2017-01-20 01:29:43","","",NA,"v2elcomsn",8,""
13501548,15,267,418,NA,77,"2012-12-31","Innquestion 1.81 I wanted to include 2, but the system did not allow me.","2016-10-15 18:34:46","","",NA,"v2elcomsn",7,""
24095998,15,502,418,NA,0,"","","2017-01-10 17:21:03","","",NA,"v2elcomsn",7,""
25264831,15,854,418,NA,0,"","El fenomeno de la narco guerrilla y el paramilitarismo afecto en un nivel dificil de establecer el proceso de eleccion de autoridades en muchos pueblos del interior de la republica, son importantes los juicios que se han seguido a senadores y diputados, asi como los señalamientos de alcaldes vinculados a estos movimientos, el financiamiento politico, asi como el impacto de la violencia en dirigir el voto o en prevenir una masiva participacion electoral afectaron los resultados electorales de una manera significativa a mi juicio","2017-01-22 17:36:30","","",NA,"v2elcomsn",7,""
20188174,15,4004,418,NA,NA,"","None.","2016-01-18 19:41:21","","",NA,"v2elcomsn",7,""
24960988,15,4220,418,NA,0,"","In Colombia the regions in which elections are more/less free and fair are usually municipalities. It was impossible to me to list all of the municipalities. I decided to list departamentos instead. To list departamentos that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a high or a medium risk of electoral irregularities related with violence. To list departamento that are significantly less free and fair, I chose those departamentos in which most of the municipalities have a low or none risk of electoral irregularities related with violence. I did not count irregularities that were not related with violence, because these are less likely to pose a very serious threat to the freedom and fairness of elections in Colombia. 

There are units that are neither departamentos nor municipalities:
Distrito Capital (Bogota), Distrito Turístico y Cultural de Cartagena de Indias, Distrito Turístico, Cultural e Histórico de Santa Marta, asi como Territorios Indigenas. ","2017-01-20 01:29:43","","",NA,"v2elcomsn",7,""
22023878,15,4236,418,NA,NA,"","Errors in precoded material

-Regional government name:  it says departments from 1820. It´s not the case. From  1832 to 1857 it is Provincias, and from  1858 to 1886 it is Estados. 

-Regional government elected. 
In 1853 constitutions citizens were allowed to vote for the province governor. Articulo 13. And a provincial legislature (article 50 and 51)  The code should be 5 for years 1954-1958
Between 1858 and 1886 it depends on the constitution of each estado. So I don´t know what to code. To know I would have to find and read the 9 constitutions of each state. 

-Regional office relative power: I only answer this question for years in which there are elected and non elected offices, which is between 1832 and 1853. 

-Local Government Name
Parroquia up until 1831
1832-1857: Distrito Parroquial
1859 – 1885: it depends on each constitution
1886-1920: municipio. 

-Local government elected
According to Margarita Garrido cabildos were elected in the colonial period. For the period between 1788 and 1830 the answer should be 2: local assembly elected but not the executive. 
-Constitution 1832, articulo 168: “habrá consejos municipales”. According to ley del 19 de mayo de 1834, these local assemblies are elected through popular vote. 
-1886-1920: local assembly is elected, but local executive is not elected. Should be coded 2



","2017-02-09 10:00:44","historical","",NA,"v2elcomsn",7,""
22024356,15,4236,2496,NA,NA,"","","2020-01-02 20:48:54","historical","",NA,"v3elcomcom",10,""
22024356,15,4236,2496,NA,NA,"","I made a mistake in reapportionment question and filled years before 1820 when I shouldn´t have. 
","2017-06-12 09:07:51","historical","",NA,"v3elcomcom",9,""
22024356,15,4236,2496,NA,NA,"","I made a mistake in reapportionment question and filled years before 1820 when I shouldn´t have. 
","2017-06-12 09:07:51","historical","",NA,"v3elcomcom",8,""
22023878,15,4236,2506,NA,NA,"","","2020-01-02 20:48:54","historical","",NA,"v3elcomsn",10,""
22023878,15,4236,2506,NA,NA,"","Errors in precoded material

-Regional government name:  it says departments from 1820. It´s not the case. From  1832 to 1857 it is Provincias, and from  1858 to 1886 it is Estados. 

-Regional government elected. 
In 1853 constitutions citizens were allowed to vote for the province governor. Articulo 13. And a provincial legislature (article 50 and 51)  The code should be 5 for years 1954-1958
Between 1858 and 1886 it depends on the constitution of each estado. So I don´t know what to code. To know I would have to find and read the 9 constitutions of each state. 

-Regional office relative power: I only answer this question for years in which there are elected and non elected offices, which is between 1832 and 1853. 

-Local Government Name
Parroquia up until 1831
1832-1857: Distrito Parroquial
1859 – 1885: it depends on each constitution
1886-1920: municipio. 

-Local government elected
According to Margarita Garrido cabildos were elected in the colonial period. For the period between 1788 and 1830 the answer should be 2: local assembly elected but not the executive. 
-Constitution 1832, articulo 168: “habrá consejos municipales”. According to ley del 19 de mayo de 1834, these local assemblies are elected through popular vote. 
-1886-1920: local assembly is elected, but local executive is not elected. Should be coded 2



","2017-06-12 09:07:51","historical","",NA,"v3elcomsn",9,""
22023878,15,4236,2506,NA,NA,"","Errors in precoded material

-Regional government name:  it says departments from 1820. It´s not the case. From  1832 to 1857 it is Provincias, and from  1858 to 1886 it is Estados. 

-Regional government elected. 
In 1853 constitutions citizens were allowed to vote for the province governor. Articulo 13. And a provincial legislature (article 50 and 51)  The code should be 5 for years 1954-1958
Between 1858 and 1886 it depends on the constitution of each estado. So I don´t know what to code. To know I would have to find and read the 9 constitutions of each state. 

-Regional office relative power: I only answer this question for years in which there are elected and non elected offices, which is between 1832 and 1853. 

-Local Government Name
Parroquia up until 1831
1832-1857: Distrito Parroquial
1859 – 1885: it depends on each constitution
1886-1920: municipio. 

-Local government elected
According to Margarita Garrido cabildos were elected in the colonial period. For the period between 1788 and 1830 the answer should be 2: local assembly elected but not the executive. 
-Constitution 1832, articulo 168: “habrá consejos municipales”. According to ley del 19 de mayo de 1834, these local assemblies are elected through popular vote. 
-1886-1920: local assembly is elected, but local executive is not elected. Should be coded 2



","2017-06-12 09:07:51","historical","",NA,"v3elcomsn",8,""
